DATE,positive,negative,neutral,score
2020-02-11,0.076,0.0,0.924,0.23263333333333333
2020-02-12,0.0,0.0,1.0,0.0
2020-02-14,0.293,0.016333333333333335,0.6905,0.5167
2020-02-16,0.0,0.0,1.0,0.0
2020-02-17,0.0,0.13,0.87,-0.2732
2020-02-18,0.29175,0.1185,0.58975,0.2852
2020-02-19,0.0,0.051000000000000004,0.9490000000000001,-0.08225
2020-02-20,0.11816666666666666,0.0815,0.8003333333333332,0.06878333333333332
2020-02-21,0.0,0.0,1.0,0.0
2020-02-22,0.0522,0.0376,0.9102,0.025280000000000014
2020-02-23,0.12783333333333333,0.07766666666666668,0.7944999999999999,0.08718333333333333
2020-02-24,0.0768888888888889,0.06199999999999999,0.8612222222222222,0.061133333333333345
2020-02-25,0.08285714285714285,0.0,0.9171428571428571,0.24604285714285717
2020-02-26,0.056999999999999995,0.10300000000000001,0.8400000000000001,0.018480000000000007
2020-02-27,0.102125,0.056624999999999995,0.8412499999999999,0.13163750000000002
2020-02-28,0.15,0.0,0.85,0.4588
2020-03-02,0.057166666666666664,0.03783333333333334,0.9049999999999999,0.0764
2020-03-03,0.10766666666666667,0.061,0.8313333333333333,0.12150000000000001
2020-03-04,0.045,0.0485,0.9065,0.020524999999999988
2020-03-06,0.19899999999999998,0.07266666666666667,0.7286666666666667,0.39200000000000007
2020-03-07,0.18000000000000002,0.04533333333333334,0.775,0.3551
2020-03-08,0.189,0.0,0.811,0.6369
2020-03-09,0.22366666666666668,0.025333333333333333,0.751,0.4151
2020-03-10,0.1995,0.0,0.8005,0.4258
2020-03-11,0.03933333333333333,0.0,0.9606666666666667,0.11333333333333334
2020-03-12,0.0,0.1255,0.8745,-0.311975
2020-03-13,0.1424,0.1204,0.7369999999999999,0.16870000000000002
2020-03-14,0.0,0.174,0.826,-0.5859
2020-03-15,0.11353846153846153,0.04084615384615385,0.8456153846153847,0.188
2020-03-17,0.08557142857142856,0.03671428571428571,0.8777142857142858,0.12235714285714286
2020-03-18,0.03542857142857143,0.059571428571428574,0.905,-0.09182857142857144
2020-03-19,0.1426,0.0124,0.745,0.32430000000000003
2020-03-20,0.0126,0.126,0.8614,-0.23502
2020-03-21,0.0735,0.0,0.9265,0.1706
2020-03-22,0.1204,0.0114,0.8682000000000001,0.33118
2020-03-23,0.128,0.11599999999999999,0.7558333333333334,-0.06568333333333333
2020-03-24,0.321,0.0,0.679,0.26955
2020-03-25,0.01525,0.0,0.98475,0.00645
2020-03-26,0.15542857142857142,0.06671428571428571,0.7778571428571429,0.026171428571428575
2020-03-27,0.10716666666666667,0.0,0.8928333333333334,0.24425
2020-03-28,0.0,0.0,1.0,0.0
2020-03-29,0.0,0.0,1.0,0.0
2020-03-30,0.057499999999999996,0.063,0.8795000000000001,0.017449999999999997
2020-03-31,0.14916666666666667,0.084,0.7668333333333334,0.2638833333333334
2020-04-01,0.0,0.0,1.0,0.0
2020-04-02,0.33775,0.0345,0.62775,0.259575
2020-04-03,0.06533333333333334,0.0,0.9346666666666668,0.129
2020-04-04,0.14666666666666667,0.0,0.8533333333333334,0.3385666666666667
2020-04-05,0.09133333333333334,0.04699999999999999,0.8616666666666667,0.06440000000000001
2020-04-06,0.109,0.0,0.891,0.2401
2020-04-07,0.052500000000000005,0.0655,0.882,-0.058625
2020-04-08,0.159,0.0,0.841,0.42775
2020-04-09,0.017,0.0312,0.9516,-0.07224
2020-04-10,0.055499999999999994,0.19183333333333333,0.7525,-0.24558333333333335
2020-04-11,0.0745,0.096,0.8295,-0.10825
2020-04-12,0.07475000000000001,0.0745,0.85075,0.07119999999999999
2020-04-13,0.18366666666666664,0.0,0.8163333333333332,0.43199999999999994
2020-04-14,0.23,0.0505,0.7195,0.45185000000000003
2020-04-15,0.1285,0.0,0.8714999999999999,0.32005
2020-04-16,0.0482,0.0,0.7518,0.15212
2020-04-17,0.0525,0.04775,0.89975,-0.005299999999999999
2020-04-18,0.1426,0.10540000000000001,0.752,0.17246
2020-04-20,0.1085,0.038,0.8534999999999999,0.2787
2020-04-21,0.04075,0.0,0.9592499999999999,0.142975
2020-04-23,0.0,0.09480000000000001,0.9052,-0.14401999999999998
2020-04-24,0.0,0.0955,0.9045000000000001,-0.1909
2020-04-25,0.07633333333333332,0.028666666666666663,0.895,0.16261666666666666
2020-04-26,0.0705,0.0,0.9295,0.10115
2020-04-27,0.0578,0.028599999999999997,0.9136,0.08936000000000001
2020-04-28,0.191,0.0,0.809,0.3182
2020-04-29,0.1668,0.1002,0.7328,0.24491999999999997
2020-04-30,0.0,0.1045,0.8955,-0.2202
2020-05-01,0.08985714285714286,0.06385714285714286,0.8462857142857142,0.10250000000000001
2020-05-02,0.12733333333333333,0.045000000000000005,0.8276666666666667,0.18723333333333333
2020-05-03,0.11,0.21250000000000002,0.678,-0.24835000000000002
2020-05-04,0.04766666666666666,0.248,0.7043333333333334,-0.026399999999999996
2020-05-05,0.0,0.0,1.0,0.0
2020-05-06,0.09066666666666667,0.0,0.9093333333333334,0.23786666666666667
2020-05-07,0.154,0.0,0.846,0.3387
2020-05-08,0.15725,0.18425000000000002,0.65875,0.00019999999999999185
2020-05-09,0.323,0.0,0.677,0.7007000000000001
2020-05-10,0.0,0.0,1.0,0.0
2020-05-11,0.0,0.12233333333333334,0.8776666666666667,-0.1468
2020-05-12,0.843,0.0,0.157,0.8934
2020-05-13,0.11950000000000001,0.03125,0.8492500000000001,0.18735000000000002
2020-05-14,0.16575,0.0,0.83425,0.408425
2020-05-15,0.149,0.0,0.851,0.3655
2020-05-16,0.121,0.073,0.806,0.12885
2020-05-18,0.12428571428571426,0.027571428571428573,0.8481428571428572,0.18528571428571428
2020-05-19,0.06025,0.055,0.88475,-0.05209999999999998
2020-05-20,0.15,0.0,0.85,0.38987999999999995
2020-05-21,0.248,0.0,0.752,0.765
2020-05-22,0.09975,0.019125,0.8811249999999999,0.18525
2020-05-23,0.0,0.04,0.96,-0.125
2020-05-24,0.08474999999999999,0.02175,0.8935,0.164925
2020-05-25,0.19485714285714284,0.0,0.8051428571428572,0.36505714285714286
2020-05-26,0.07766666666666666,0.0,0.9223333333333333,0.1821
2020-05-27,0.20675,0.13874999999999998,0.65425,-0.0007500000000000007
2020-05-28,0.2028,0.0,0.7971999999999999,0.41702000000000006
2020-05-29,0.208,0.0,0.792,0.6124
2020-05-30,0.03166666666666667,0.0,0.9683333333333334,0.09866666666666667
2020-05-31,0.0,0.0,1.0,0.0
2020-06-01,0.033999999999999996,0.14266666666666666,0.8233333333333334,-0.1613166666666667
2020-06-02,0.17066666666666666,0.0,0.496,0.16463333333333333
2020-06-03,0.111,0.0,0.889,0.123475
2020-06-04,0.0395,0.0,0.9605,0.1147
2020-06-06,0.0,0.0,1.0,0.0
2020-06-09,0.123,0.0,0.877,0.4215
2020-06-10,0.0,0.276,0.724,-0.7269
2020-06-11,0.0,0.0,1.0,0.0
2020-06-12,0.2623333333333333,0.08700000000000001,0.6506666666666666,0.15833333333333333
2020-06-13,0.0,0.0,1.0,0.0
2020-06-15,0.0,0.064,0.9359999999999999,-0.073175
2020-06-16,0.0872,0.1046,0.8082,0.08639999999999999
2020-06-17,0.0,0.1125,0.8875,-0.2202
2020-06-18,0.27299999999999996,0.15933333333333335,0.5676666666666667,0.2579
2020-06-19,0.15333333333333332,0.21433333333333335,0.632,-0.213
2020-06-20,0.0,0.0,0.8,0.0
2020-06-21,0.0742,0.081,0.8448,-0.0607
2020-06-22,0.24766666666666667,0.0,0.7523333333333334,0.4973
2020-06-23,0.46699999999999997,0.0395,0.49350000000000005,0.46645000000000003
2020-06-24,0.0,0.0,1.0,0.0
2020-06-25,0.0242,0.0242,0.9516,-0.05404
2020-06-26,0.12655555555555556,0.06711111111111111,0.8063333333333333,0.0869111111111111
2020-06-27,0.318,0.0,0.6819999999999999,0.49305
2020-06-28,0.0275,0.06375,0.90875,-0.151175
2020-06-30,0.259,0.0,0.741,0.6369
2020-07-03,0.0275,0.068,0.9045,-0.1351
2020-07-10,0.0805,0.0,0.9195,0.13345
2020-08-01,0.13366666666666668,0.057,0.8093333333333333,0.03790000000000001
2020-08-04,0.0,0.0,1.0,0.0
2020-08-09,0.331,0.116,0.553,0.6478
2020-08-10,0.227,0.0,0.773,0.5267
2020-08-11,0.10533333333333333,0.04033333333333333,0.8543333333333334,0.1054666666666667
2020-08-12,0.0,0.209,0.791,-0.4404
2020-08-14,0.1475,0.08,0.7725,0.28595
2020-08-15,0.151,0.142,0.708,-0.2023
2020-09-01,0.122,0.0,0.878,0.3612
2020-09-14,0.167,0.0,0.833,0.0516
2020-09-15,0.0,0.0,1.0,0.0
2020-09-16,0.31000000000000005,0.0,0.6900000000000001,0.7295666666666666
2020-09-17,0.175,0.0,0.825,0.3818
2020-10-13,0.24,0.0,0.76,0.5766
2020-10-15,0.181,0.0525,0.7665,0.39105
2020-10-21,0.0,0.0,1.0,0.0
2020-10-23,0.172,0.0,0.828,0.3612
2020-11-05,0.0,0.0,1.0,0.0
2020-11-13,0.0,0.0,1.0,0.0
2020-11-16,0.0,0.0,1.0,0.0
2020-11-17,0.0,0.0,1.0,0.0
2020-11-18,0.092,0.1075,0.8005,-0.21689999999999998
2020-11-23,0.0,0.0,1.0,0.0
2020-11-27,0.0555,0.096,0.8485,-0.09664999999999999
2020-11-28,0.046,0.124,0.83,-0.4404
2020-11-29,0.133,0.0,0.867,0.3818
2020-12-16,0.0,0.0,1.0,0.0
2020-12-17,0.12385714285714286,0.046571428571428576,0.8297142857142857,0.13892857142857143
2020-12-18,0.24466666666666667,0.0,0.7553333333333333,0.4558
2020-12-21,0.0,0.0,1.0,0.0
2020-12-22,0.07825,0.045,0.8767499999999999,0.079975
2020-12-28,0.22,0.0,0.78,0.4767
2020-12-31,0.14,0.0,0.86,0.3404
2021-01-02,0.113,0.04442857142857143,0.8425714285714285,0.16402857142857144
2021-01-03,0.08433333333333333,0.03666666666666667,0.8786666666666667,0.17663333333333334
2021-01-04,0.0,0.0,0.0,0.0
2021-01-05,0.0,0.031,0.969,-0.0258
2021-01-06,0.0,0.13733333333333334,0.8626666666666667,-0.09106666666666667
2021-01-07,0.1298888888888889,0.057555555555555554,0.8125555555555555,0.2082
2021-01-08,0.1595,0.0,0.8405,0.4088
2021-01-09,0.22475,0.026,0.749,0.40395000000000003
2021-01-11,0.0,0.0,1.0,0.0
2021-01-14,0.0795,0.0,0.9205,0.08895
2021-01-15,0.0,0.0,1.0,0.0
2021-01-21,0.10866666666666668,0.041166666666666664,0.8501666666666666,0.20591666666666666
2021-01-23,0.167,0.0,0.833,0.3818
2021-01-26,0.109,0.0,0.891,0.3254
2021-01-27,0.024,0.088,0.8875,-0.21949999999999997
2021-01-28,0.0,0.048666666666666664,0.9513333333333334,-0.1858
2021-01-29,0.08033333333333333,0.0,0.9196666666666667,0.23329999999999998
2021-01-30,0.115,0.272,0.613,-0.5525
2021-02-01,0.04175,0.067125,0.766125,-0.06248750000000001
2021-02-02,0.039,0.0,0.9610000000000001,0.07655
2021-02-04,0.23,0.0,0.77,0.5838
2021-02-16,0.09,0.0134,0.8966,0.21939999999999998
2021-02-17,0.10999999999999999,0.0,0.89,0.2680666666666667
2021-02-18,0.0,0.0,1.0,0.0
2021-02-19,0.083,0.175,0.742,-0.30115000000000003
2021-02-20,0.0,0.0,1.0,0.0
2021-02-23,0.14625,0.06325,0.7907500000000001,0.19202499999999997
2021-02-24,0.163,0.0,0.837,0.2406
2021-02-25,0.2095,0.0,0.7905,0.5392
2021-03-01,0.0,0.0,1.0,0.0
2021-03-02,0.0648,0.0,0.9352,0.17758
2021-03-10,0.314,0.0,0.686,0.6705
2021-03-17,0.1,0.0,0.9,0.25
2021-03-24,0.0,0.03666666666666667,0.9633333333333334,-0.12726666666666667
2021-03-25,0.0,0.12,0.88,-0.28776666666666667
2021-03-26,0.242,0.0,0.758,0.7494
2021-04-02,0.455,0.084,0.462,0.8331
2021-04-06,0.059,0.0,0.441,0.17
2021-04-08,0.11333333333333333,0.0,0.8866666666666667,0.3179
2021-04-12,0.0,0.0,1.0,0.0
2021-04-13,0.02675,0.0305,0.94275,-0.039725
2021-04-14,0.1825,0.0,0.8175,0.48030000000000006
2021-04-19,0.228,0.0,0.772,0.7089
2021-04-20,0.07233333333333333,0.028333333333333335,0.8993333333333333,0.1752
2021-04-27,0.20049999999999998,0.111,0.6890000000000001,0.31910000000000005
2021-04-29,0.0,0.0,1.0,0.0
2021-04-30,0.357,0.0,0.643,0.7269
2021-05-03,0.0,0.0,0.0,0.0
2021-05-05,0.0685,0.0,0.9315,0.20025
2021-05-26,0.055400000000000005,0.020999999999999998,0.9236000000000001,0.13340000000000002
2021-05-28,0.13599999999999998,0.051666666666666666,0.8123333333333335,0.21230000000000002
2021-05-30,0.0,0.0,1.0,0.0
2021-06-01,0.0,0.0,1.0,0.0
2021-06-02,0.0,0.0,1.0,0.0
2021-06-03,0.12066666666666666,0.0,0.8793333333333333,0.363
2021-06-05,0.0,0.0,1.0,0.0
2021-06-07,0.1,0.0,0.9,0.2732
2021-06-08,0.0,0.128,0.872,-0.2263
2021-06-09,0.1264,0.0374,0.8362,0.23876
2021-06-10,0.0,0.0,1.0,0.0
2021-06-27,0.0935,0.0395,0.867,0.2529
2021-06-29,0.169,0.0,0.831,0.6458
2021-06-30,0.1705,0.0,0.8295,0.39335
2021-07-03,0.0,0.134,0.866,-0.4767
2021-07-05,0.122,0.0,0.878,0.4939
2021-07-06,0.0,0.0,1.0,0.0
2021-07-14,0.06133333333333333,0.0,0.9386666666666666,0.12726666666666667
2021-07-15,0.0,0.0,1.0,0.0
2021-07-16,0.053,0.1105,0.8365,-0.08274999999999996
2021-07-19,0.057,0.0665,0.8765000000000001,-0.0193
2021-07-20,0.0605,0.0,0.9395,0.148
2021-07-21,0.3715,0.0655,0.563,0.7411
2021-07-26,0.0,0.0,1.0,0.0
2021-07-27,0.135,0.0,0.865,0.3612
2021-07-29,0.127,0.0,0.873,0.4404
2021-08-03,0.0,0.0,1.0,0.0
2021-08-09,0.0,0.275,0.725,-0.6908
2021-08-11,0.091,0.0,0.909,0.2716
2021-08-15,0.0,0.0,0.5,0.0
2021-08-17,0.227,0.0,0.773,0.6124
2021-08-21,0.1685,0.0,0.8315,0.4318
2021-08-23,0.138,0.0,0.862,0.32615
2021-08-26,0.0,0.0,1.0,0.0
2021-08-27,0.0625,0.0,0.9375,0.2294
2021-09-03,0.0,0.0,1.0,0.0
2021-09-13,0.0,0.0,1.0,0.0
2021-09-14,0.0,0.0,1.0,0.0
2021-09-15,0.369,0.0,0.631,0.6249
2021-09-16,0.0,0.0,1.0,0.0
2021-09-20,0.07433333333333333,0.12866666666666668,0.797,-0.11506666666666669
2021-09-23,0.0,0.0,1.0,0.0
2021-09-30,0.0455,0.0,0.9545,0.125
2021-10-04,0.0,0.0,1.0,0.0
2021-10-05,0.17,0.077,0.753,0.5208
2021-10-07,0.0515,0.0,0.9485,0.17
2021-10-11,0.252,0.0,0.748,0.6597
2021-10-12,0.0,0.0,1.0,0.0
2021-10-15,0.268,0.109,0.623,0.4767
2021-10-21,0.0,0.0,1.0,0.0
2021-10-26,0.101,0.0,0.899,0.2553
2021-10-29,0.066,0.0,0.9339999999999999,0.24695
2021-11-01,0.139,0.0,0.861,0.4404
2021-11-05,0.0,0.0,1.0,0.0
2021-11-06,0.0,0.0,1.0,0.0
2021-11-07,0.0,0.0,1.0,0.0
2021-11-09,0.113,0.0,0.887,0.3182
2021-11-10,0.0,0.0,1.0,0.0
2021-11-14,0.0,0.261,0.739,-0.6486
2021-11-18,0.316,0.137,0.547,0.3818
2021-11-27,0.2,0.0,0.8,0.3612
2021-11-29,0.0934,0.11739999999999999,0.7891999999999999,0.03159999999999998
2021-12-01,0.0,0.128,0.872,-0.296
2021-12-03,0.1075,0.0,0.8925000000000001,0.30185
2021-12-04,0.0144,0.072,0.9136,-0.19994
2021-12-07,0.242,0.0615,0.6965,0.5716000000000001
2021-12-08,0.1425,0.0875,0.77,0.23195000000000002
2021-12-09,0.10575,0.0,0.89425,0.074
2021-12-10,0.04983333333333334,0.13633333333333333,0.8138333333333333,-0.09035
2021-12-11,0.179,0.2,0.621,-0.0772
2021-12-12,0.341,0.0,0.659,0.6575
2021-12-13,0.0,0.0,1.0,0.0
2021-12-14,0.2825,0.0,0.7175,0.728
2021-12-15,0.139,0.0,0.861,0.4404
2021-12-16,0.06,0.0,0.9400000000000001,0.17263333333333333
2021-12-17,0.1785,0.075,0.7464999999999999,0.11640000000000002
2021-12-20,0.05925,0.0,0.94075,0.119175
2021-12-21,0.20966666666666667,0.055999999999999994,0.40099999999999997,0.4978666666666667
2021-12-22,0.517,0.0,0.483,0.7574
2021-12-24,0.248,0.08833333333333333,0.6636666666666667,0.35766666666666663
2021-12-27,0.0,0.0,1.0,0.0
2021-12-28,0.0475,0.0,0.9525,0.1366
2021-12-29,0.223,0.059,0.718,0.5324
2021-12-30,0.0,0.0,1.0,0.0
2021-12-31,0.0,0.0,1.0,0.0
2022-01-01,0.148,0.0,0.852,0.3818
2022-01-12,0.0,0.0,1.0,0.0
2022-01-19,0.0,0.0,1.0,0.0
2022-01-24,0.0,0.0,1.0,0.0
2022-01-25,0.12,0.0,0.88,0.3818
2022-01-27,0.0,0.0,1.0,0.0
2022-01-28,0.139,0.122,0.7386666666666667,0.026300000000000014
2022-01-30,0.19299999999999998,0.06033333333333333,0.7466666666666667,0.4633333333333334
2022-01-31,0.118,0.0,0.882,0.34
2022-02-01,0.10833333333333334,0.0,0.8916666666666666,0.25723333333333337
2022-02-05,0.0,0.0,1.0,0.0
2022-02-07,0.152,0.0,0.848,0.44416666666666665
2022-02-08,0.1025,0.07,0.8275,0.064
2022-02-09,0.201,0.0,0.799,0.5849
2022-02-10,0.0,0.0,1.0,0.0
2022-02-15,0.3,0.0,0.7000000000000001,0.7906333333333334
2022-02-16,0.126,0.0,0.874,0.3818
2022-02-22,0.097,0.0,0.903,0.1027
2022-02-23,0.065,0.0435,0.8915,0.06434999999999999
2022-02-25,0.05433333333333334,0.08800000000000001,0.8576666666666667,-0.11056666666666665
2022-02-26,0.172,0.0,0.828,0.4118
2022-02-28,0.098,0.089,0.813,0.0516
2022-03-01,0.022333333333333334,0.08633333333333333,0.8913333333333333,-0.11476666666666667
2022-03-02,0.403,0.0,0.597,0.8309
2022-03-03,0.0,0.167,0.833,-0.5267
2022-03-06,0.0,0.0,1.0,0.0
2022-03-07,0.0,0.0,1.0,0.0
2022-03-08,0.057999999999999996,0.125,0.8170000000000001,-0.16630000000000003
2022-03-09,0.205,0.0,0.795,0.6597
2022-03-10,0.18666666666666665,0.031,0.7823333333333333,0.39399999999999996
2022-03-13,0.208,0.0,0.792,0.6115
2022-03-14,0.142,0.182,0.676,-0.1531
2022-03-17,0.139,0.0,0.861,0.4404
2022-03-18,0.0,0.0,1.0,0.0
2022-03-19,0.07,0.089,0.841,0.048250000000000015
2022-03-20,0.0675,0.0615,0.871,0.013300000000000006
2022-03-25,0.197,0.0,0.803,0.5983
2022-03-28,0.0,0.0,0.0,0.0
2022-04-06,0.087,0.16199999999999998,0.751,0.0
2022-04-08,0.1235,0.0575,0.819,0.23835
2022-04-13,0.0,0.0,1.0,0.0
2022-04-15,0.189,0.0,0.811,0.4939
2022-04-21,0.0,0.0,1.0,0.0
2022-04-22,0.363,0.0,0.637,0.7506
2022-04-24,0.0,0.0,1.0,0.0
2022-04-27,0.0,0.1205,0.8795,-0.11315
2022-04-28,0.16733333333333333,0.08466666666666667,0.7480000000000001,0.3097666666666667
2022-05-05,0.1245,0.0,0.8755,0.34700000000000003
2022-05-09,0.0,0.0,1.0,0.0
2022-05-12,0.133,0.06375,0.8029999999999999,0.18975
2022-05-15,0.225,0.091,0.684,0.5175
2022-05-18,0.0,0.0,1.0,0.0
2022-05-23,0.116,0.0,0.884,0.3612
2022-05-24,0.0,0.0,1.0,0.0
2022-05-25,0.0,0.0,1.0,0.0
2022-05-26,0.16699999999999998,0.0,0.833,0.5441
2022-05-29,0.0,0.0,1.0,0.0
2022-05-30,0.0,0.0,1.0,0.0
2022-06-04,0.125,0.1165,0.7585,0.0258
2022-06-06,0.0895,0.099,0.8109999999999999,-0.0116
2022-06-08,0.0,0.05,0.95,-0.1366
2022-06-10,0.217,0.0,0.7829999999999999,0.45594999999999997
2022-06-11,0.113,0.0,0.887,0.3182
2022-06-13,0.0,0.1,0.9,-0.2732
2022-06-14,0.11866666666666666,0.07566666666666667,0.8056666666666666,-0.020800000000000013
2022-06-15,0.051,0.106,0.843,-0.0693
2022-06-17,0.0,0.329,0.671,-0.5994
2022-06-18,0.0,0.172,0.828,-0.4019
2022-06-19,0.0,0.298,0.702,-0.8591
2022-06-21,0.0,0.0,1.0,0.0
2022-06-22,0.0,0.0,0.0,0.0
2022-06-23,0.139,0.125,0.735,0.0943
2022-06-26,0.0,0.0,1.0,0.0
2022-06-28,0.126,0.0,0.874,0.3818
2022-06-29,0.0,0.0,1.0,0.0
2022-06-30,0.13366666666666668,0.10316666666666667,0.7631666666666667,0.19241666666666668
2022-07-01,0.0178,0.1526,0.8295999999999999,-0.25778
2022-07-02,0.0,0.0,1.0,0.0
2022-07-04,0.0,0.0,1.0,0.0
2022-07-05,0.0,0.0,1.0,0.0
2022-07-06,0.22050000000000003,0.0,0.7795000000000001,0.4704
2022-07-08,0.224,0.168,0.607,-0.2023
2022-07-09,0.22,0.182,0.598,-0.2443
2022-07-11,0.137,0.0,0.863,0.4902
2022-07-12,0.27,0.1,0.63,0.5574
2022-07-13,0.0435,0.1115,0.8445,-0.3069
2022-07-15,0.056,0.0,0.944,0.17
2022-07-17,0.0,0.0,1.0,0.0
2022-07-18,0.0,0.0,1.0,0.0
2022-07-21,0.1302,0.1264,0.7434000000000001,0.06524
2022-07-22,0.083,0.212,0.705,-0.4767
2022-07-24,0.0,0.141,0.859,-0.3182
2022-07-25,0.0,0.091,0.909,-0.2732
2022-07-27,0.111,0.0,0.889,0.3595
2022-07-30,0.0,0.0,1.0,0.0
2022-07-31,0.202,0.065,0.733,0.6038
2022-08-01,0.182,0.101,0.7170000000000001,0.24220000000000003
2022-08-08,0.09500000000000001,0.04533333333333334,0.8596666666666667,0.08650000000000002
2022-08-12,0.1975,0.0,0.8025,0.5475
2022-08-17,0.0,0.09899999999999999,0.9009999999999999,-0.2235
2022-08-19,0.099,0.0,0.901,0.2716
2022-08-20,0.0,0.18,0.82,-0.296
2022-08-24,0.0,0.0,1.0,0.0
2022-09-06,0.245,0.0,0.755,0.6369
2022-09-12,0.0,0.0,1.0,0.0
2022-09-15,0.0,0.0,1.0,0.0
2022-09-17,0.0,0.0,1.0,0.0
2022-09-20,0.045,0.127,0.8280000000000001,-0.2549
2022-09-21,0.351,0.0,0.649,0.8479
2022-09-22,0.103,0.0,0.897,0.34
2022-09-23,0.087,0.127,0.786,-0.2263
2022-09-24,0.0555,0.13,0.8145,-0.2383
2022-09-28,0.237,0.0,0.763,0.6166
2022-10-03,0.0,0.0,1.0,0.0
2022-10-10,0.051,0.06975,0.87925,-0.03812500000000001
2022-10-11,0.0815,0.0685,0.85,0.10534999999999997
2022-10-14,0.09300000000000001,0.0,0.907,0.3421
2022-10-15,0.099,0.0,0.901,0.296
2022-10-16,0.102,0.3005,0.5975,-0.15405000000000002
2022-10-17,0.0,0.0,1.0,0.0
2022-10-19,0.103,0.122,0.775,-0.128
2022-10-20,0.03866666666666667,0.0,0.9613333333333333,0.11983333333333333
2022-10-21,0.144,0.0,0.856,0.4019
2022-10-23,0.12,0.09,0.79,0.2003
2022-10-24,0.189,0.0,0.811,0.4215
2022-10-28,0.474,0.0,0.526,0.4019
2022-10-29,0.0,0.0435,0.9565,-0.1591
2022-10-30,0.0,0.0,1.0,0.0
2022-10-31,0.148,0.0,0.852,0.3818
2022-11-01,0.0,0.0,1.0,0.0
2022-11-02,0.13066666666666668,0.03966666666666666,0.8296666666666667,0.28096666666666664
2022-11-03,0.0,0.0,0.0,0.0
2022-11-04,0.02275,0.0,0.97725,0.044475
2022-11-05,0.03266666666666667,0.11599999999999999,0.8513333333333334,-0.27210000000000006
2022-11-06,0.08466666666666667,0.023666666666666666,0.8916666666666666,0.17623333333333333
2022-11-07,0.13,0.0,0.87,0.5106
2022-11-08,0.11775,0.0,0.88225,0.29612499999999997
2022-11-09,0.0,0.104,0.896,-0.1027
2022-11-10,0.0,0.0765,0.9235,-0.19235
2022-11-11,0.1355,0.0,0.8645,0.4404
2022-11-12,0.02666666666666667,0.12866666666666668,0.8446666666666666,-0.29485
2022-11-13,0.0,0.0,0.75,0.0
2022-11-15,0.093,0.173,0.734,-0.4751
2022-11-16,0.0752,0.079,0.8455999999999999,-0.0631
2022-11-18,0.06533333333333334,0.04133333333333333,0.8933333333333334,0.0855
